lenX,lenY,bits,proba
70,48,18,0.01
70,48,19,0.003
70,48,20,0.003
70,48,21,0.003
70,48,22,0.001
70,48,23,0.002
70,48,24,0.002
70,48,25,0.002
70,48,26,0.0
70,48,27,0.001
70,48,28,0.0
70,48,29,0.0
70,48,30,0.0
70,48,31,0.0
70,48,32,0.0
70,47,8,0.163
70,47,9,0.086
70,47,10,0.071
70,47,11,0.046
70,47,12,0.021
70,47,13,0.013
70,47,14,0.011
70,47,15,0.008
70,47,16,0.005
70,47,17,0.001
70,47,18,0.006
70,47,19,0.003
70,47,20,0.0
70,47,21,0.0
70,47,22,0.0
70,47,23,0.0
70,47,24,0.0
70,47,25,0.0
70,47,26,0.0
70,47,27,0.0
70,47,28,0.0
70,47,29,0.0
70,47,30,0.0
70,47,31,0.0
70,47,32,0.0
70,46,8,0.695
70,46,9,0.642
70,46,10,0.543
70,46,11,0.466
70,46,12,0.398
70,46,13,0.33
70,46,14,0.282
70,46,15,0.226
70,46,16,0.169
70,46,17,0.156
70,46,18,0.12
70,46,19,0.086
70,46,20,0.076
70,46,21,0.064
70,46,22,0.037
70,46,23,0.044
70,46,24,0.024
70,46,25,0.018
70,46,26,0.012
70,46,27,0.014
70,46,28,0.005
70,46,29,0.011
70,46,30,0.003
70,46,31,0.006
70,46,32,0.003
70,45,8,0.175
70,45,9,0.114
70,45,10,0.063
70,45,11,0.041
70,45,12,0.03
70,45,13,0.022
70,45,14,0.019
70,45,15,0.011
70,45,16,0.005
70,45,17,0.001
70,45,18,0.0
70,45,19,0.0
70,45,20,0.0
70,45,21,0.002
70,45,22,0.0
70,45,23,0.0
70,45,24,0.0
70,45,25,0.0
70,45,26,0.0
70,45,27,0.0
70,45,28,0.0
70,45,29,0.0
70,45,30,0.0
70,45,31,0.0
70,45,32,0.0
70,44,8,0.318
70,44,9,0.206
70,44,10,0.13
70,44,11,0.101
70,44,12,0.098
70,44,13,0.047
70,44,14,0.035
70,44,15,0.018
70,44,16,0.011
70,44,17,0.006
70,44,18,0.01
70,44,19,0.003
70,44,20,0.004
70,44,21,0.0
70,44,22,0.001
70,44,23,0.0
70,44,24,0.0
70,44,25,0.0
70,44,26,0.0
70,44,27,0.0
70,44,28,0.0
70,44,29,0.0
70,44,30,0.0
70,44,31,0.0
70,44,32,0.0
70,43,8,0.197
70,43,9,0.171
70,43,10,0.087
70,43,11,0.059
70,43,12,0.043
70,43,13,0.029
70,43,14,0.022
70,43,15,0.018
70,43,16,0.009
70,43,17,0.009
70,43,18,0.003
70,43,19,0.002
70,43,20,0.005
70,43,21,0.002
70,43,22,0.001
70,43,23,0.001
70,43,24,0.0
70,43,25,0.0
70,43,26,0.0
70,43,27,0.0
70,43,28,0.0
70,43,29,0.001
70,43,30,0.0
70,43,31,0.0
70,43,32,0.0
70,42,8,0.508
70,42,9,0.373
70,42,10,0.316
70,42,11,0.244
70,42,12,0.177
70,42,13,0.141
